Date,close,high,low,open,volume,sma_20,ema_9,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi_14,cci_20,roc_10,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,atr_14,obv,return,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,roll_std_20,roll_mean_5,target_reg
2021-06-04,15670.25,15733.599609375,15622.349609375,15712.5,414200,15185.442480468753,15489.56970738055,242.779781733856,50.63546806642205,192.14431366743395,70.31653037415758,11915.214290375417,3.2615513478001588,14531.973414947437,15185.442480468753,15838.91154599007,8.606519913552688,0.8709490969893756,174.21301731589682,49686400.0,-0.1281017305247989,0.7328450625387672,0.00867158252806366,-0.05101904286871628,0.6376433707514062,0.7764694132903878,0.30314093504916206,0.519458149199914
2021-06-07,15751.650390625,15773.4501953125,15678.099609375,15725.099609375,394000,15231.867480468753,15541.985844029441,251.6922196655214,47.63832479846994,204.05389486705147,72.12316864083725,12067.184519711182,3.644960672953382,14555.253018260675,15231.867480468753,15908.48194267683,8.884195757029458,0.8841056755275207,169.14067288708276,50080400.0,0.519458149199914,-0.1281017305247989,0.7328450625387672,0.00867158252806366,0.9533088035724946,0.7736170796256313,0.21637080417464594,-0.07333060957773752
2021-06-08,15740.099609375,15778.7998046875,15680.0,15773.900390625,378200,15271.754980468753,15581.608597098553,254.88518170981115,40.665029474207756,214.2201522356034,71.45853820839528,12197.92930123839,3.4957501075708772,14573.299102229474,15271.754980468753,15970.210858708033,9.147028342617386,0.835271449133541,164.11632515854114,49702200.0,-0.07333060957773752,0.519458149199914,-0.1281017305247989,0.7328450625387672,-0.05101904286871628,0.7688099724023729,0.2119084908328417,-0.6654976944212576
2021-06-09,15635.349609375,15800.4501953125,15566.900390625,15766.2998046875,457900,15310.984960937503,15592.356799553843,246.12599035750463,25.524670497520987,220.60131985998365,65.55841319842135,12100.699317628136,2.1821422793297587,14624.051431783377,15310.984960937503,15997.91849009163,8.973080842371425,0.7360960956709389,169.07585941060964,49244300.0,-0.6654976944212576,-0.07333060957773752,0.519458149199914,-0.1281017305247989,0.00867158252806366,0.7720405676866211,0.07707463544297743,0.6549286916079033
2021-06-10,15737.75,15751.25,15648.5,15692.099609375,298300,15363.047460937503,15621.435439643075,244.627213588803,19.220714983055444,225.40649860574754,68.31279000482478,11986.009592882048,2.6072780788029615,14715.502217286028,15363.047460937503,16010.592704588978,8.429906179720412,0.789325373582831,165.27761164020896,49542600.0,0.6549286916079033,-0.6654976944212576,-0.07333060957773752,0.519458149199914,0.7328450625387672,0.7126293098000074,0.061491361256804655,0.3914130633349666
2021-06-11,15799.349609375,15835.5498046875,15749.7998046875,15796.4501953125,363000,15419.124951171878,15657.018273589461,245.57911272485035,16.13809129528221,229.44102142956814,69.87359463294037,11799.873313456781,2.3562286625181432,14829.808305279157,15419.124951171878,16008.441597064599,7.643970040568765,0.8225979283404954,160.45776828644404,49905600.0,0.3914130633349666,0.6549286916079033,-0.6654976944212576,-0.07333060957773752,-0.1281017305247989,0.7039139249394221,0.16539432002875776,0.07911718082738162
2021-06-14,15811.849609375,15823.0498046875,15606.5,15791.400390625,392900,15463.559912109376,15687.984540746571,244.52343127616768,12.06592787727962,232.45750339888806,70.1944274241377,11451.733475147492,1.469888643622303,14898.172369988619,15463.559912109376,16028.947454230134,7.312514651661907,0.808009702476991,164.46434231509087,50298500.0,0.07911718082738162,0.3914130633349666,0.6549286916079033,-0.6654976944212576,0.519458149199914,0.6358535880074355,0.07732612635425129,0.3630213545097627
2021-06-15,15869.25,15901.599609375,15842.400390625,15866.9501953125,323300,15501.617431640625,15724.237632597258,245.48868715653225,10.424947006115332,235.06374015041692,71.68560132918923,11478.326817466334,1.8902294276266463,14934.50758050424,15501.617431640625,16068.72728277701,7.316782956839682,0.8241281804774736,159.12760357829868,50621800.0,0.3630213545097627,0.07911718082738162,0.3914130633349666,0.6549286916079033,-0.07333060957773752,0.5960528369454761,0.16459651917175133,-0.6408632752808119
2021-06-16,15767.5498046875,15880.849609375,15742.599609375,15847.5,340200,15538.487402343751,15732.900067015307,235.33451379392318,0.21661891480499662,235.11789487911818,65.43879893560066,11055.420761563175,1.2284742554386578,15005.58759306921,15538.487402343751,16071.387211618294,6.859095038995395,0.7149207021255837,157.63634617984877,50281600.0,-0.6408632752808119,0.3630213545097627,0.07911718082738162,0.3914130633349666,-0.6654976944212576,0.6050630739879369,0.16952340299984048,-0.48295020472909345
2021-06-17,15691.400390625,15769.349609375,15616.75,15648.2998046875,357600,15577.754931640626,15724.600131737247,218.6224929288437,-13.196321560219587,231.8188144890633,61.14246304472732,10196.14957437839,0.006696990673631371,15132.55083371243,15577.754931640626,16022.959029568821,5.715895517446137,0.6276329884576933,157.27657926521672,49924000.0,-0.48295020472909345,-0.6408632752808119,0.3630213545097627,0.07911718082738162,0.6549286916079033,0.5774724170626997,-0.05805237626755888,-0.0513069646403852
2021-06-18,15683.349609375,15761.5,15450.900390625,15756.5,640800,15603.157421874997,15716.350027264798,202.39537730316624,-23.538749748717663,225.9341270518839,60.688806014970424,9227.71312579058,0.08359540769930282,15198.511729314963,15603.157421874997,16007.803114435032,5.186715504039422,0.5990893873015899,168.2282242730584,49283200.0,-0.0513069646403852,-0.48295020472909345,-0.6408632752808119,0.3630213545097627,0.3914130633349666,0.4509772172508631,-0.14659638186262924,0.40265882096546246
2021-06-21,15746.5,15765.150390625,15505.650390625,15525.849609375,351500,15630.597412109375,15722.380021811838,192.41296314711508,-26.816931123815067,219.22989427093015,63.00738776717296,8217.233260092717,-0.03269746659731216,15269.648773319394,15630.597412109375,15991.546050899356,4.618488075322655,0.6605527427380923,174.7476368249828,49634700.0,0.40265882096546246,-0.0513069646403852,-0.48295020472909345,-0.6408632752808119,0.07911718082738162,0.4540328722025987,-0.08188805383501307,0.16670371193598932
2021-06-22,15772.75,15895.75,15752.099609375,15840.5,322200,15658.812402343752,15732.454017449472,184.4932601684759,-27.789307281963403,212.2825674504393,63.958959322140146,7050.45366906299,0.20743445997986582,15352.759090380743,15658.812402343752,15964.865714306761,3.9090232911558496,0.6861401154678876,172.92637705176975,49956900.0,0.16670371193598932,0.40265882096546246,-0.0513069646403852,-0.48295020472909345,0.3630213545097627,0.45334053921734974,-0.12115158234976775,-0.5439749231269109
2021-06-23,15686.9501953125,15862.9501953125,15673.9501953125,15862.7998046875,287500,15678.087402343752,15723.353253022078,169.34144851306337,-34.352895149900775,203.69434366296414,58.64857906327728,4858.955671728898,0.3300251495915393,15422.382199031048,15678.087402343752,15933.792605656456,3.2619438423908504,0.5173300989849429,174.07449297664334,49669400.0,-0.5439749231269109,0.16670371193598932,0.40265882096546246,-0.0513069646403852,-0.6408632752808119,0.469246898461196,-0.10177391191898755,0.6597840798329813
2021-06-24,15790.4501953125,15821.400390625,15702.7001953125,15737.2998046875,316700,15700.717431640627,15736.772641480162,163.79696418459935,-31.91790358269185,195.7148677672912,62.67452809978357,2846.833190267227,0.33486486513319885,15496.96280923747,15700.717431640627,15904.472054043785,2.5954816815255106,0.7201981054798446,171.2441860006331,49986100.0,0.6597840798329813,-0.5439749231269109,0.16670371193598932,0.40265882096546246,-0.48295020472909345,0.48382056414041996,0.1267729449934274,0.44266891189239654
2021-06-25,15860.349609375,15870.7998046875,15772.2998046875,15839.349609375,314600,15721.952392578127,15761.48803505913,163.1623845455233,-26.04198657741432,189.20437112293763,65.14277454201306,1500.466259865112,0.3860918424376399,15548.198683746405,15721.952392578127,15895.706101409849,2.2103324637180077,0.8982568709681725,166.0481727148736,50300700.0,0.44266891189239654,0.6597840798329813,-0.5439749231269109,0.16670371193598932,-0.0513069646403852,0.47529529970890416,0.22556812029998374,-0.28782098242977616
2021-06-28,15814.7001953125,15915.650390625,15792.150390625,15915.349609375,255100,15733.54741210938,15772.130467109804,157.1642576717968,-25.63209076091269,182.7963484327095,62.24774377989372,493.53154711512434,0.01802816247259182,15568.142650854486,15733.54741210938,15898.952173364272,2.1025742882064677,0.7453157411776742,163.00901752095407,50045600.0,-0.28782098242977616,0.44266891189239654,0.6597840798329813,-0.5439749231269109,0.40265882096546246,0.44301559442097715,0.08747215962093602,-0.41891404314852165
2021-06-29,15748.4501953125,15835.900390625,15724.0498046875,15807.5,360300,15742.227441406254,15767.394412750344,145.38892456364374,-29.92593909525263,175.31486365889637,58.204944594417185,-1128.9437907360516,-0.7612193688265041,15594.626105190593,15742.227441406254,15889.828777621915,1.8752280992641495,0.5210795988227163,159.35484383642165,49685300.0,-0.41891404314852165,-0.28782098242977616,0.44266891189239654,0.6597840798329813,0.16670371193598932,0.45596423081219123,-0.029651391395966176,-0.17112919035373597
2021-06-30,15721.5,15839.099609375,15708.75,15776.900390625,262400,15749.492431640629,15758.215530200276,132.3565092595236,-34.366683519498224,166.72319277902182,56.59468851841999,-4050.7518127602398,-0.2920542840068275,15623.590872459827,15749.492431640629,15875.39399082143,1.5988014817273295,0.3888320691865703,157.28304137489155,49422900.0,-0.17112919035373597,-0.41891404314852165,-0.28782098242977616,0.44266891189239654,-0.5439749231269109,0.4587195280947665,0.044917755158668804,-0.2639697229908089
2021-07-01,15680.0,15755.5498046875,15667.0498046875,15755.0498046875,224900,15748.97495117188,15742.572424160222,117.32704987014586,-39.51691432710078,156.84396419724663,54.11212418235303,-4708.328978730306,-0.07265374881270183,15621.969620758407,15748.97495117188,15875.980281585353,1.6128710701139588,0.22845647128617175,152.36996699097074,49198000.0,-0.2639697229908089,-0.17112919035373597,-0.41891404314852165,-0.28782098242977616,0.6597840798329813,0.433805280313994,-0.13983300540608923,0.2691338986766656
2021-07-02,15722.2001953125,15738.349609375,15635.9501953125,15705.849609375,254800,15751.572460937505,15738.497978390678,107.58116934931968,-39.41023587834155,146.99140522766123,56.21540482284093,-5139.058386805495,0.24771867557091487,15629.310008334416,15751.572460937505,15873.834913540593,1.5523840925252204,0.3798802698635594,148.80064178179427,49452800.0,0.2691338986766656,-0.2639697229908089,-0.17112919035373597,-0.41891404314852165,0.44266891189239654,0.4368305413406031,-0.17454000804923542,0.7133188273225066
2021-07-05,15834.349609375,15845.9501953125,15762.0498046875,15793.400390625,207000,15755.707421875002,15757.668304587543,107.66590374568841,-31.460401185578263,139.12630493126667,61.292978718904486,-4024.673894496371,0.5578992752357667,15627.962938467655,15755.707421875002,15883.451905282349,1.6215645541880026,0.8078105034454859,147.01131022595183,49659800.0,0.7133188273225066,0.2691338986766656,-0.2639697229908089,-0.17112919035373597,-0.28782098242977616,0.4504931295045225,0.02568795390122114,-0.10167521731027085
2021-07-06,15818.25,15914.2001953125,15801.0,15813.75,391400,15759.614941406253,15769.784643670035,105.22102990386156,-27.12422002192409,132.34524992578565,60.21345674422216,-2860.8606976241317,0.2884722068123821,15629.129049420675,15759.614941406253,15890.10083339183,1.65595279416052,0.7246796864454428,144.5962305892767,49268400.0,-0.10167521731027085,0.7133188273225066,0.2691338986766656,-0.2639697229908089,-0.41891404314852165,0.45087030006021445,0.0891357190688713,0.3881617158977724
2021-07-07,15879.650390625,15893.5498046875,15779.7001953125,15819.599609375,329300,15771.829980468752,15791.75779306103,107.00446725822803,-20.272626134046106,127.27709339227414,62.897355351759195,-3143.084310936185,1.2284108313806068,15644.626297327039,15771.829980468752,15899.033663610466,1.6130491299898346,0.9238100953261257,142.4000433596855,49597700.0,0.3881617158977724,-0.10167521731027085,0.7133188273225066,0.2691338986766656,-0.17112919035373597,0.4267652353982679,0.20099390031917297,-0.95562557277451
2021-07-08,15727.900390625,15885.75,15682.900390625,15855.400390625,307900,15771.3375,15778.986312573825,95.07691000300838,-25.760146711412617,120.837056714421,53.32342652079164,-4262.923022392732,-0.39612426443717436,15643.50355851609,15771.3375,15899.17144148391,1.6210919522064653,0.33010337915432714,146.71786950363654,49289800.0,-0.95562557277451,0.3881617158977724,-0.10167521731027085,0.7133188273225066,-0.2639697229908089,0.46269356106960563,0.06266273036243275,-0.24224839292732447
2021-07-09,15689.7998046875,15730.849609375,15632.75,15688.25,243200,15765.860009765625,15761.14901099656,81.60909720685959,-31.38236760604913,112.99146481290872,51.21554010522723,-3231.06230318485,-1.075321849063709,15633.762865824538,15765.860009765625,15897.957153706713,1.6757366088404273,0.2121050356999148,143.24513663730536,49046600.0,-0.24224839292732447,-0.95562557277451,0.3881617158977724,-0.10167521731027085,0.2691338986766656,0.4559748334880136,-0.039613727958365264,0.017844744498685117
2021-07-12,15692.599609375,15789.2001953125,15644.75,15766.7998046875,216300,15759.897509765626,15747.439130672248,70.3507200657823,-34.11259579770115,104.46331586348344,51.36767713553596,-2513.809699359359,-0.772070190579337,15625.790813676454,15759.897509765626,15894.004205854797,1.7018726930942536,0.24908821724353905,143.33121225696212,49262900.0,0.017844744498685117,-0.24224839292732447,-0.95562557277451,0.3881617158977724,0.7133188273225066,0.45538171683799206,-0.17870854452312956,0.7630985495128417
2021-07-13,15812.349609375,15820.7998046875,15744.599609375,15794.0,246700,15757.052490234375,15760.4212264128,70.28104315962992,-27.345818163082825,97.62686132271274,57.4759757456459,-3614.351720868606,0.4057504914453078,15630.512917804423,15757.052490234375,15883.592062664327,1.6061325239397004,0.7184973367569873,142.2504253323577,49509600.0,0.7630985495128417,0.017844744498685117,-0.24224839292732447,-0.95562557277451,-0.10167521731027085,0.4818878688397604,-0.005753791158507049,0.26308921169333477
2021-07-14,15853.9501953125,15877.349609375,15764.2001953125,15808.7001953125,0,15761.372509765626,15779.12702019274,72.74409468219164,-19.906213312416895,92.65030799460854,59.38449150302434,-3031.053922101424,0.842478105222148,15627.629652508433,15761.372509765626,15895.11536702282,1.6970965843783898,0.846103288973567,140.17178167022502,49509600.0,0.26308921169333477,0.7630985495128417,0.017844744498685117,-0.24224839292732447,0.3881617158977724,0.4622729227109451,-0.03076829199939457,0.4431072328003882
2021-07-15,15924.2001953125,15952.349609375,15855.0,15872.150390625,284900,15773.0125,15808.141655216692,79.44883197557101,-10.561180815230031,90.01001279080104,62.44934992159655,-2091.5897285654646,1.5573992047991072,15625.13563682971,15773.0125,15920.889363170292,1.8750617635063875,1.011194557658405,137.1880411268161,49794500.0,0.4431072328003882,0.26308921169333477,0.7630985495128417,0.017844744498685117,-0.95562557277451,0.4546808907060673,0.24897826911558507,-0.0050225736783704455
2021-07-16,15923.400390625,15962.25,15882.599609375,15958.349609375,276300,15785.0150390625,15831.193402298355,83.73262940157474,-5.02190671138105,88.75453611295579,62.39162449970924,-1918.2828857941604,1.2797203496523781,15629.034739056295,15785.0150390625,15940.995339068706,1.9763085384487489,0.943598812019832,133.07820894811496,49518200.0,-0.0050225736783704455,0.4431072328003882,0.26308921169333477,0.7630985495128417,-0.24224839292732447,0.4541235297985182,0.2964234329653759,-1.0738912280361723
2021-07-19,15752.400390625,15836.900390625,15707.5,15754.5,242100,15785.310058593752,15815.434799963685,72.49363730626101,-13.008719045355832,85.50235635161684,51.44294245092841,-3610.8897994928247,-0.5175407943593752,15629.614422457858,15785.310058593752,15941.005694729645,1.9726649088039987,0.39431409644639054,138.99407906789247,49276100.0,-1.0738912280361723,-0.0050225736783704455,0.4431072328003882,0.26308921169333477,0.017844744498685117,0.5144083284546331,0.07807623845840439,-0.76369809214345
2021-07-20,15632.099609375,15728.4501953125,15578.5498046875,15703.9501953125,274300,15778.277539062503,15778.76776184595,53.265377333507786,-25.789583214487237,79.05496054799502,45.40613765907578,-1911.386485286317,-1.1768077418488139,15608.155642925676,15778.277539062503,15948.39943519933,2.156406435565018,0.07037297077286878,141.48382955857875,49001800.0,-0.76369809214345,-1.0738912280361723,-0.0050225736783704455,0.4431072328003882,0.7630985495128417,0.5402578750313631,-0.22728308987285395,1.2279233123449584
2021-07-22,15824.0498046875,15834.7998046875,15726.400390625,15736.599609375,265300,15785.132519531251,15787.82417041426,52.90575473210811,-20.919364652709532,73.82511938481764,54.56737185075889,-2198.2041525759178,-0.35013734288712917,15619.516264113001,15785.132519531251,15950.748774949501,2.0983828322420472,0.6174923471671502,145.85642711243025,49267100.0,1.2279233123449584,-0.76369809214345,-1.0738912280361723,-0.0050225736783704455,0.26308921169333477,0.5962319120870797,-0.034316269742529215,0.2022238326785386
2021-07-23,15856.0498046875,15899.7998046875,15768.400390625,15856.7998046875,294100,15788.412500000002,15801.469297268908,54.57379110158399,-15.40106262658692,69.97485372817091,55.896091468277575,-1627.402394891602,0.8147903463254803,15619.781883750144,15788.412500000002,15957.04311624986,2.136131371660812,0.7005487087447994,144.82378332314954,49561200.0,0.2022238326785386,1.2279233123449584,-0.76369809214345,-1.0738912280361723,0.4431072328003882,0.579965443126328,-0.08249294976689914,-0.19929055322251976
2021-07-26,15824.4501953125,15893.349609375,15797.0,15849.2998046875,267100,15786.617529296876,15806.065476877628,52.737967097880755,-13.789509304232126,66.52747640211288,54.21007461698482,-1581.5397661827628,0.8582033697126698,15620.464979302007,15786.617529296876,15952.770079291746,2.1049797359886964,0.6138491886425811,141.36134232685313,49294100.0,-0.19929055322251976,0.2022238326785386,1.2279233123449584,-0.76369809214345,-0.0050225736783704455,0.5732025484541925,-0.121346545675729,-0.4929081202650898
2021-07-27,15746.4501953125,15881.5498046875,15701.0,15860.5,311000,15783.205029296876,15794.142420564604,44.47641875198315,-17.640846120103788,62.117264872086935,50.18604632718097,-2224.400559653268,0.3431591149839115,15616.677928707777,15783.205029296876,15949.732129885975,2.1101810472586586,0.3896430855567839,144.1605182097565,48983100.0,-0.4929081202650898,-0.19929055322251976,0.2022238326785386,1.2279233123449584,-1.0738912280361723,0.5802299657710495,-0.005149924121512495,-0.2352898858342667
2021-07-28,15709.400390625,15767.5,15513.4501953125,15761.5498046875,318600,15781.252539062501,15777.194014576682,34.54130193893616,-22.06077034652062,56.60207228545678,48.350122727182224,-835.3075949279155,-0.6510684451914871,15612.114452102513,15781.252539062501,15950.39062602249,2.143531846300923,0.28759323305312445,152.00975295816676,48664500.0,-0.2352898858342667,-0.4929081202650898,-0.19929055322251976,0.2022238326785386,-0.76369809214345,0.5750153103527103,0.10053171714032416,0.4395444954646832
2021-07-29,15778.4501953125,15817.349609375,15737.7998046875,15762.7001953125,401600,15784.100048828124,15777.445250723846,31.871991967160284,-19.7840642546372,51.656056221797485,51.883021427987025,-1003.8370503038514,-0.4762220082053929,15617.296123494989,15784.100048828124,15950.90397416126,2.113569032344287,0.48306438681121994,148.86257194329772,49066100.0,0.4395444954646832,-0.2352898858342667,-0.4929081202650898,-0.19929055322251976,1.2279233123449584,0.5822244037986782,-0.05714404623573088,-0.0976039499086867
2021-07-30,15763.0498046875,15862.7998046875,15744.849609375,15800.599609375,400000,15788.2525390625,15774.566161516577,28.18891747255111,-18.773710999397103,46.962628471948214,51.04440379020836,-2153.2826819522033,-1.0119842042204215,15628.368838391962,15788.2525390625,15948.136239733038,2.0253501807747476,0.4211841661492022,146.6545450410979,48666100.0,-0.0976039499086867,0.4395444954646832,-0.2352898858342667,-0.4929081202650898,0.2022238326785386,0.5791386791779148,-0.11710960275317595,0.7746000136419795
2021-08-02,15885.150390625,15892.900390625,15834.650390625,15874.900390625,244800,15796.400048828125,15796.683007338263,34.722294254153894,-9.792267374235458,44.51456162838935,56.981387127413875,-2456.5191416515663,-0.2402125115344077,15634.099526741573,15796.400048828125,15958.700570914678,2.054905188332363,0.7734136053781311,145.45426224798376,48910900.0,0.7746000136419795,-0.0976039499086867,0.4395444954646832,-0.2352898858342667,-0.19929055322251976,0.6008376648905703,0.07766851061972391,1.5460955882416139
2021-08-03,16130.75,16146.900390625,15914.349609375,15951.5498046875,341300,15811.220068359376,15863.49640587061,59.03733271689998,11.618216870808503,47.41911584609148,65.93121591001139,1252.265357676819,2.401853685741595,15590.65667797001,15811.220068359376,16031.783458748743,2.7899604133743883,1.2243494286983627,153.76110065884205,49252200.0,1.5460955882416139,0.7746000136419795,-0.0976039499086867,0.4395444954646832,-0.4929081202650898,0.6734545076062147,0.48546925232106464,0.7938242467802281
2021-08-04,16258.7998046875,16290.2001953125,16176.150390625,16195.25,427300,15833.247558593752,15942.557085633987,87.62958564464316,32.16837583884134,55.461209805801815,69.49466130155028,4895.567540326587,4.009059633529016,15535.306205298062,15833.247558593752,16131.188911889441,3.7634901139908865,1.2141543820394278,154.16746456267478,49679500.0,0.7938242467802281,1.5460955882416139,0.7746000136419795,-0.0976039499086867,-0.2352898858342667,0.6892786794337714,0.6912920788439636,0.22018725316477195
2021-08-05,16294.599609375,16349.4501953125,16210.2998046875,16288.9501953125,418200,15853.995019531252,16012.965590382191,111.88812052726462,45.14152857717025,66.74659195009437,70.42600481036763,7501.268906270758,2.9736370303138884,15491.623783089977,15853.995019531252,16216.366255972527,4.571355497398018,1.1079464172857318,153.09481642426942,50097700.0,0.22018725316477195,0.7938242467802281,1.5460955882416139,0.7746000136419795,0.4395444954646832,0.6871118029070387,0.6474206303839813,-0.3461233501561467
2021-08-06,16238.2001953125,16336.75,16223.2998046875,16304.400390625,320100,15879.510009765627,16058.012511368253,125.11991829610088,46.698661076805195,78.42125721929568,66.9577309187167,8957.367193640835,2.410123551150965,15484.16078269915,15879.510009765627,16274.859236832104,4.979363051169014,0.9536371402675842,150.26305777342876,49777600.0,-0.3461233501561467,0.22018725316477195,0.7938242467802281,1.5460955882416139,-0.0976039499086867,0.6488160716552104,0.5977167503344893,0.12347307242392969
2021-08-09,16258.25,16320.75,16179.0498046875,16281.349609375,240500,15907.932519531252,16098.060009094603,135.66025802400873,45.79120064377042,89.8690573802383,67.56917751986695,9741.070629417605,2.7413262346138234,15488.979679341586,15907.932519531252,16326.885359720918,5.267219227580819,0.9180870098769996,149.65142474050526,50018100.0,0.12347307242392969,-0.3461233501561467,0.22018725316477195,0.7938242467802281,0.7746000136419795,0.6419472640063358,0.4674913620908794,0.13439090538649445
2021-08-10,16280.099609375,16359.25,16202.25,16274.7998046875,288000,15937.30751953125,16134.467929150684,144.11536188605714,43.39704360465507,100.71831828140208,68.25851847137949,10399.568644292522,3.3890140790040415,15499.94477498507,15937.30751953125,16374.670264077431,5.488539943276999,0.8918853333054693,150.17632297332634,50306100.0,0.13439090538649445,0.12347307242392969,-0.3461233501561467,0.22018725316477195,1.5460955882416139,0.6409254173314564,0.1851504255198555,0.013208706805212245
2021-08-11,16282.25,16338.75,16162.5498046875,16327.2998046875,277900,15960.802539062499,16164.024343320549,149.26893183482935,38.840490842741815,110.42844099208753,68.32986689287105,10868.804039688615,3.646540256984367,15501.755511160602,15960.802539062499,16419.849566964396,5.75217977640441,0.8501247599910368,152.03517099755302,50584000.0,0.013208706805212245,0.13439090538649445,0.12347307242392969,-0.3461233501561467,0.7938242467802281,0.6271678004903279,0.029027317524852325,0.5045395484346349
2021-08-12,16364.400390625,16375.5,16286.900390625,16303.650390625,280200,15986.325048828125,16204.099552781441,158.15886615412455,38.18434012962962,119.97452602449493,71.01071177748068,11402.14123969063,3.7136105768269654,15496.559120203417,15986.325048828125,16476.090977452834,6.127311025251676,0.8859755443365901,147.83623021201353,50864200.0,0.5045395484346349,0.013208706805212245,0.13439090538649445,0.12347307242392969,0.22018725316477195,0.6317986129523726,0.08589777657882491,1.0064482340847336
2021-08-13,16529.099609375,16543.599609375,16376.2998046875,16385.69921875,321900,16016.570019531251,16269.099564100154,176.45993338543485,45.18832588875193,131.27160749668292,75.49019786730825,12040.374529421566,4.859781667756311,15471.383384352443,16016.570019531251,16561.75665471006,6.807782621547395,0.9700496644379859,150.07644367901258,51186100.0,1.0064482340847336,0.5045395484346349,0.013208706805212245,0.13439090538649445,-0.3461233501561467,0.6571130697928593,0.356412093427001,0.2054024277023725
2021-08-16,16563.05078125,16589.400390625,16480.75,16518.400390625,254000,16048.5525390625,16327.889807530124,191.49579255229582,48.179348044490325,143.3164445078055,76.30308520852054,12474.904165796708,4.267510057853019,15453.602168525436,16048.5525390625,16643.502909599563,7.414380444453694,0.9323875298397252,147.11743988944025,51440100.0,0.2054024277023725,1.0064482340847336,0.5045395484346349,0.013208706805212245,0.12347307242392969,0.6555319070648112,0.37279796448268954,0.31122785775283823
2021-08-17,16614.599609375,16628.55078125,16495.400390625,16545.25,297400,16091.6625,16385.231767899102,205.20589308841772,49.51155886448976,155.69433422392797,77.52206279399034,12661.566485878626,2.9995481262495542,15463.068070079276,16091.6625,16720.256929920724,7.812672306801414,0.9159574794839898,146.1197935134088,51737500.0,0.31122785775283823,0.2054024277023725,1.0064482340847336,0.5045395484346349,0.13439090538649445,0.5831272974772844,0.4081653549559583,-0.275360231817956
2021-08-18,16568.849609375,16701.849609375,16535.849609375,16691.94921875,251800,16138.5,16421.95533619428,209.95932350174917,43.41199142225696,166.5473320794922,73.88925687325008,12667.525817893198,1.9069661254953822,15514.504975375095,16138.5,16762.495024624903,7.732999034915309,0.844834167254533,147.53980826245103,51485700.0,-0.275360231817956,0.31122785775283823,0.2054024277023725,1.0064482340847336,0.013208706805212245,0.5467236340410296,0.35045156723132465,-0.7142898400624986
2021-08-20,16450.5,16509.55078125,16376.0498046875,16382.5,350800,16169.822509765625,16427.66426895543,201.84982779565144,28.241996572927377,173.60783122272406,65.35690481661769,12395.174171259558,0.9567611009926482,15549.406759787124,16169.822509765625,16790.23825974413,7.673748423692439,0.7262011322601817,150.77266514995455,51134900.0,-0.7142898400624986,-0.275360231817956,0.31122785775283823,0.2054024277023725,0.5045395484346349,0.5443727613405298,0.10668568953189794,0.27931806783987323
2021-08-23,16496.44921875,16592.5,16395.69921875,16592.25,275600,16201.84248046875,16441.421258914343,196.86141609946935,18.602867901396223,178.25854819807313,66.95249771788026,12294.086226795342,1.5903796007641846,15583.512690334592,16201.84248046875,16820.172270602907,7.632833005006083,0.7382278381066927,154.0603877285292,51410500.0,0.27931806783987323,-0.7142898400624986,-0.275360231817956,0.31122785775283823,1.0064482340847336,0.5446941339947761,-0.03874034371707413,0.7768362083601765
2021-08-24,16624.599609375,16647.099609375,16495.30078125,16561.400390625,275400,16241.849951171873,16478.056929006474,200.93250457995964,18.139165105509193,182.79333947445045,70.96856026843075,12155.03416731784,2.2533151438500454,15622.790832593859,16241.849951171873,16860.909069749887,7.623012408550764,0.8091382121002495,153.89884775684857,51685900.0,0.7768362083601765,0.27931806783987323,-0.7142898400624986,-0.275360231817956,0.2054024277023725,0.5507720988429498,0.07554641241448667,0.06045728309951315
2021-08-25,16634.650390625,16712.44921875,16617.5,16654.0,265900,16286.259960937497,16509.375621330182,202.63404642843307,15.872565563186072,186.761480865247,71.26351814251518,11900.209460818325,2.1778170266589134,15689.81634271173,16286.259960937497,16882.703579163266,7.324500771280016,0.7920564652228601,149.6881599706451,51951800.0,0.06045728309951315,0.7768362083601765,0.27931806783987323,-0.7142898400624986,0.31122785775283823,0.5248633284295933,0.025392297483821658,0.013525983096518424
2021-08-26,16636.900390625,16683.69921875,16603.400390625,16627.94921875,253500,16332.6349609375,16534.880575189145,201.837430538455,12.06075973856639,189.77667079988862,71.33373314901627,11564.286570312193,2.178141169832179,15782.61914571015,16332.6349609375,16882.650776164846,6.735175512620124,0.7765969825447057,144.7317791245276,52205300.0,0.013525983096518424,0.06045728309951315,0.7768362083601765,0.27931806783987323,-0.275360231817956,0.514960728760284,0.08316954046671654,0.41052615884800137
2021-08-27,16705.19921875,16722.05078125,16565.599609375,16642.55078125,217400,16378.972412109373,16568.944303901317,204.36149918689262,11.667862709603185,192.69363647728943,73.45409189996353,11268.357438528437,2.0825622692551584,15870.994414268938,16378.972412109373,16886.950409949808,6.2028066848061165,0.8211032840275698,145.5688786067042,52422700.0,0.41052615884800137,0.013525983096518424,0.06045728309951315,0.7768362083601765,-0.7142898400624986,0.5145534327808533,0.30813274024881654,1.3519836521704187
